"year","county","municip_number","production_final"
2006,"ROGALAND OG AGDER","1004",7437817.822
2006,"ROGALAND OG AGDER","1102",1649924.894
2006,"ROGALAND OG AGDER","1106",870812.435
2006,"ROGALAND OG AGDER","1108",-28396.39
2006,"ROGALAND OG AGDER","1122",329654.745
2006,"ROGALAND OG AGDER","1129",346583.073
2006,"ROGALAND OG AGDER","1133",4802269.944
2006,"ROGALAND OG AGDER","1134",-1191161.996
2006,"ROGALAND OG AGDER","1141",8449077.221
2006,"ROGALAND OG AGDER","1142",719111.915
2006,"ROGALAND OG AGDER","1145",2941097.469
2006,"ROGALAND OG AGDER","1146",5088807.376
2006,"ROGALAND OG AGDER","1149",659975.14
2006,"ROGALAND OG AGDER","1160",2595676.193
2006,"HORDALAND","1201",54.75
2006,"HORDALAND","1211",5114767.711
2006,"HORDALAND","1216",3289570.339
2006,"HORDALAND","1219",9468995.142
2006,"HORDALAND","1221",2922372.647
2006,"HORDALAND","1222",2209255.774
2006,"HORDALAND","1223",8314517.86
2006,"HORDALAND","1224",13605791.75
2006,"HORDALAND","1227",5429719.405
2006,"HORDALAND","1238",6878591.577
2006,"HORDALAND","1241",8145598.763
2006,"HORDALAND","1242",749341.148
2006,"HORDALAND","1243",3078785.275
2006,"HORDALAND","1244",10482327.058
2006,"HORDALAND","1245",340999.482
2006,"HORDALAND","1246",2500144.691
2006,"HORDALAND","1253",8890140.791
2006,"HORDALAND","1256",933904.246
2006,"HORDALAND","1259",-93398.1170000001
2006,"HORDALAND","1260",1651078.34
2006,"HORDALAND","1263",3599411.02
2006,"HORDALAND","1264",442052.8
2006,"HORDALAND","1266",1392645.862
2006,"SOGN OG FJORDANE","1401",4217738.698
2006,"SOGN OG FJORDANE","1411",12516997.569
2006,"SOGN OG FJORDANE","1412",8913709.704
2006,"SOGN OG FJORDANE","1413",5835608.073
2006,"SOGN OG FJORDANE","1416",3616832.206
2006,"SOGN OG FJORDANE","1428",3146017.385
2006,"SOGN OG FJORDANE","1429",-1827746.997
2006,"SOGN OG FJORDANE","1438",3777336.049
2006,"SOGN OG FJORDANE","1439",5154033.425
2006,"SOGN OG FJORDANE","1441",1708894.252
2006,"SOGN OG FJORDANE","1445",235567.236
2006,"MØRE OG ROMSDAL","1502",-109609.1
2006,"MØRE OG ROMSDAL","1505",6336924.734
2006,"MØRE OG ROMSDAL","1506",2093005.981
2006,"MØRE OG ROMSDAL","1507",620308.07
2006,"MØRE OG ROMSDAL","1511",2818550.399
2006,"MØRE OG ROMSDAL","1514",476492.147
2006,"MØRE OG ROMSDAL","1515",2874860.455
2006,"MØRE OG ROMSDAL","1519",1822118.819
2006,"MØRE OG ROMSDAL","1520",4920781.127
2006,"MØRE OG ROMSDAL","1525",8292688.02
2006,"MØRE OG ROMSDAL","1529",-353008.753
2006,"MØRE OG ROMSDAL","1532",3221474.541
2006,"MØRE OG ROMSDAL","1534",2008601.58
2006,"MØRE OG ROMSDAL","1535",5832018.572
2006,"MØRE OG ROMSDAL","1539",1963677.603
2006,"MØRE OG ROMSDAL","1543",182439.933
2006,"MØRE OG ROMSDAL","1544",148259.992
2006,"MØRE OG ROMSDAL","1545",-3362881.685
2006,"MØRE OG ROMSDAL","1547",2819836.862
2006,"MØRE OG ROMSDAL","1548",1164943.285
2006,"MØRE OG ROMSDAL","1551",-22503.9
2006,"MØRE OG ROMSDAL","1554",1858043.917
2006,"MØRE OG ROMSDAL","1556",2381243.856
2006,"MØRE OG ROMSDAL","1557",6307911.311
2006,"MØRE OG ROMSDAL","1560",-2776561.759
2006,"MØRE OG ROMSDAL","1563",-39915.99
2006,"MØRE OG ROMSDAL","1566",690276.6
2006,"MØRE OG ROMSDAL","1571",7012535.054
2006,"MØRE OG ROMSDAL","1573",11426755.905
2006,"MØRE OG ROMSDAL","1576",4561448.872
2006,"MØRE OG ROMSDAL","1577",2824779.251
2006,"TRØNDELAG","1612",3535032.634
2006,"TRØNDELAG","1613",451693.37
2006,"TRØNDELAG","1617",7168757.925
2006,"TRØNDELAG","1620",2513125.721
2006,"TRØNDELAG","1621",1598586.643
2006,"TRØNDELAG","1630",1743786.109
2006,"TRØNDELAG","1717",1722406.125
2006,"TRØNDELAG","1719",746534
2006,"TRØNDELAG","1748",3473906.102
2006,"TRØNDELAG","1749",3182621.731
2006,"TRØNDELAG","1751",9999512.435
2006,"TRØNDELAG","1755",5653461.426
2006,"NORDLAND","1804",1565082.681
2006,"NORDLAND","1806",206474.219
2006,"NORDLAND","1811",3960461.713
2006,"NORDLAND","1812",3567771.951
2006,"NORDLAND","1813",2653181.922
2006,"NORDLAND","1815",1706243.373
2006,"NORDLAND","1816",4763285.334
2006,"NORDLAND","1818",-1138057.533
2006,"NORDLAND","1820",2550567.09
2006,"NORDLAND","1824",1722185.736
2006,"NORDLAND","1827",516232.278
2006,"NORDLAND","1828",926686.309
2006,"NORDLAND","1833",858279.262
2006,"NORDLAND","1834",12072987.591
2006,"NORDLAND","1835",461024.581
2006,"NORDLAND","1836",12468604.491
2006,"NORDLAND","1837",5801144.897
2006,"NORDLAND","1838",6471414.789
2006,"NORDLAND","1840",237593.887
2006,"NORDLAND","1841",2282362.926
2006,"NORDLAND","1845",6610755.482
2006,"NORDLAND","1848",10766202.927
2006,"NORDLAND","1849",819315.348
2006,"NORDLAND","1850",1176162.456
2006,"NORDLAND","1851",4887889.985
2006,"NORDLAND","1854",637152.877
2006,"NORDLAND","1859",2858617.055
2006,"NORDLAND","1860",-3006288.318
2006,"NORDLAND","1865",8064381.01
2006,"NORDLAND","1866",5871421.994
2006,"NORDLAND","1867",3779146.867
2006,"NORDLAND","1868",4770834.191
2006,"NORDLAND","1870",4295428.107
2006,"TROMS","1902",4569481.492
2006,"TROMS","1903",3481073.55
2006,"TROMS","1911",4338264.036
2006,"TROMS","1913",6208081.66
2006,"TROMS","1917",4094627.156
2006,"TROMS","1919",1814057.024
2006,"TROMS","1920",2788399.616
2006,"TROMS","1923",512334.774
2006,"TROMS","1926",3012068.935
2006,"TROMS","1927",819596.326
2006,"TROMS","1928",14847696.881
2006,"TROMS","1929",-355108.599
2006,"TROMS","1931",2173552.638
2006,"TROMS","1936",4949279.871
2006,"TROMS","1938",1471327.091
2006,"TROMS","1940",1902365.71
2006,"TROMS","1941",7724798.77
2006,"TROMS","1942",4900039.804
2006,"TROMS","1943",5136186.831
2006,"FINNMARK","2004",1150485.368
2006,"FINNMARK","2012",14950219.023
2006,"FINNMARK","2014",7714625.581
2006,"FINNMARK","2017",3011720.29
2006,"FINNMARK","2019",115461.352
2006,"FINNMARK","2027",-252917.711
2006,"FINNMARK","2030",385288.077
2006,"TRØNDELAG","5005",1841461.489
2006,"TRØNDELAG","5011",3794699.522
2006,"TRØNDELAG","5012",7642939.909
2006,"TRØNDELAG","5013",22076684.458
2006,"TRØNDELAG","5014",26779816.994
2006,"TRØNDELAG","5018",6409409.517
2006,"TRØNDELAG","5019",4026421.496
2006,"TRØNDELAG","5020",2139154.678
2006,"TRØNDELAG","5048",773857.71
2006,"TRØNDELAG","5049",7863660.922
2006,"TRØNDELAG","5050",9548581.093
2006,"TRØNDELAG","5051",10373543.938
2006,"TRØNDELAG","5052",4543254.24
2006,"ROGALAND OG AGDER","0926",443013.129
2007,"ROGALAND OG AGDER","1004",10120215.474
2007,"ROGALAND OG AGDER","1102",242574.32
2007,"ROGALAND OG AGDER","1106",465580.065
2007,"ROGALAND OG AGDER","1108",52741
2007,"ROGALAND OG AGDER","1122",377771.708
2007,"ROGALAND OG AGDER","1129",328027.646
2007,"ROGALAND OG AGDER","1133",6338608.9
2007,"ROGALAND OG AGDER","1134",6432962.805
2007,"ROGALAND OG AGDER","1141",5177610.609
2007,"ROGALAND OG AGDER","1142",3266881.95
2007,"ROGALAND OG AGDER","1145",6101396.373
2007,"ROGALAND OG AGDER","1146",5290553.135
2007,"ROGALAND OG AGDER","1149",482921.692
2007,"ROGALAND OG AGDER","1160",6366706.682
2007,"HORDALAND","1201",0
2007,"HORDALAND","1211",6312112.239
2007,"HORDALAND","1216",8136832.041
2007,"HORDALAND","1219",1072867.263
2007,"HORDALAND","1221",2124927.601
2007,"HORDALAND","1222",6462674.762
2007,"HORDALAND","1223",10261897.637
2007,"HORDALAND","1224",17828488.95
2007,"HORDALAND","1227",4968882.523
2007,"HORDALAND","1238",9683771.009
2007,"HORDALAND","1241",9244098.881
2007,"HORDALAND","1242",390104.081
2007,"HORDALAND","1243",2733274.401
2007,"HORDALAND","1244",13571206.768
2007,"HORDALAND","1245",3479035.845
2007,"HORDALAND","1246",3312443.601
2007,"HORDALAND","1247",2289877.521
2007,"HORDALAND","1253",14327789.204
2007,"HORDALAND","1256",2885976.306
2007,"HORDALAND","1259",5684646.243
2007,"HORDALAND","1260",5221451.436
2007,"HORDALAND","1263",5003040.761
2007,"HORDALAND","1264",476977.557
2007,"HORDALAND","1266",926916.861
2007,"SOGN OG FJORDANE","1401",5660217.505
2007,"SOGN OG FJORDANE","1411",11387884.93
2007,"SOGN OG FJORDANE","1412",7136869.26
2007,"SOGN OG FJORDANE","1413",8562738.64
2007,"SOGN OG FJORDANE","1416",3371048.103
2007,"SOGN OG FJORDANE","1428",6350404.075
2007,"SOGN OG FJORDANE","1429",6264130.217
2007,"SOGN OG FJORDANE","1438",7524911.859
2007,"SOGN OG FJORDANE","1439",3594969.251
2007,"SOGN OG FJORDANE","1441",5435162.128
2007,"MØRE OG ROMSDAL","1502",-234405.1
2007,"MØRE OG ROMSDAL","1505",-3041655.743
2007,"MØRE OG ROMSDAL","1506",-1748821.706
2007,"MØRE OG ROMSDAL","1507",-614972.02
2007,"MØRE OG ROMSDAL","1511",-1348502.006
2007,"MØRE OG ROMSDAL","1514",-380189.92
2007,"MØRE OG ROMSDAL","1515",-1214878.198
2007,"MØRE OG ROMSDAL","1519",-635333.215
2007,"MØRE OG ROMSDAL","1520",-1774468.777
2007,"MØRE OG ROMSDAL","1525",4386450.34
2007,"MØRE OG ROMSDAL","1529",-26731.1
2007,"MØRE OG ROMSDAL","1532",268124.832
2007,"MØRE OG ROMSDAL","1534",-32695.592
2007,"MØRE OG ROMSDAL","1535",-1565790.352
2007,"MØRE OG ROMSDAL","1539",-1101292.997
2007,"MØRE OG ROMSDAL","1543",-327129.633
2007,"MØRE OG ROMSDAL","1545",-350940.3
2007,"MØRE OG ROMSDAL","1547",-1012012.506
2007,"MØRE OG ROMSDAL","1548",-519187.451
2007,"MØRE OG ROMSDAL","1551",1527308.843
2007,"MØRE OG ROMSDAL","1554",-863310.899
2007,"MØRE OG ROMSDAL","1557",-2655580.427
2007,"MØRE OG ROMSDAL","1560",-1812261.848
2007,"MØRE OG ROMSDAL","1563",-41440.54
2007,"MØRE OG ROMSDAL","1571",-2923721.855
2007,"MØRE OG ROMSDAL","1573",-1051092.274
2007,"MØRE OG ROMSDAL","1576",-542019.139
2007,"MØRE OG ROMSDAL","1577",984546.035
2007,"MØRE OG ROMSDAL","1578",991581.45
2007,"TRØNDELAG","1612",2419242.024
2007,"TRØNDELAG","1617",4837635.726
2007,"TRØNDELAG","1620",2745082.586
2007,"TRØNDELAG","1621",4904644.604
2007,"TRØNDELAG","1630",4494743.9
2007,"TRØNDELAG","1717",1801476.888
2007,"TRØNDELAG","1748",-57510.9619999998
2007,"TRØNDELAG","1749",4582868.599
2007,"TRØNDELAG","1751",10447296.42
2007,"TRØNDELAG","1755",3762316.787
2007,"NORDLAND","1804",6831.12
2007,"NORDLAND","1806",555897.863
2007,"NORDLAND","1811",3042705.249
2007,"NORDLAND","1812",2623136.414
2007,"NORDLAND","1813",3824135.728
2007,"NORDLAND","1815",1181988.261
2007,"NORDLAND","1816",5161954.959
2007,"NORDLAND","1818",3199425.005
2007,"NORDLAND","1820",3437337.553
2007,"NORDLAND","1824",1231114.132
2007,"NORDLAND","1827",3889541.828
2007,"NORDLAND","1828",1324564.144
2007,"NORDLAND","1833",2887685.123
2007,"NORDLAND","1834",11776185.093
2007,"NORDLAND","1835",1453303.331
2007,"NORDLAND","1836",9529302.641
2007,"NORDLAND","1837",7774724.578
2007,"NORDLAND","1838",6488947.45
2007,"NORDLAND","1840",2860968.383
2007,"NORDLAND","1841",350569.929
2007,"NORDLAND","1845",5889410.431
2007,"NORDLAND","1848",9959533.499
2007,"NORDLAND","1849",5076429.863
2007,"NORDLAND","1850",1827403.191
2007,"NORDLAND","1851",3059862.506
2007,"NORDLAND","1852",1035928.65
2007,"NORDLAND","1854",190185.74
2007,"NORDLAND","1859",2695772.959
2007,"NORDLAND","1860",944653.509
2007,"NORDLAND","1865",5683445.227
2007,"NORDLAND","1866",10085045.022
2007,"NORDLAND","1867",2670691.315
2007,"NORDLAND","1868",7324876.385
2007,"NORDLAND","1870",3443801.996
2007,"TROMS","1902",7042715.64
2007,"TROMS","1903",708840.669999999
2007,"TROMS","1911",5523712.263
2007,"TROMS","1913",2872375.05
2007,"TROMS","1917",1742259.482
2007,"TROMS","1919",4741805.152
2007,"TROMS","1920",-3346723.634
2007,"TROMS","1923",-998647.263
2007,"TROMS","1926",7454815.82
2007,"TROMS","1927",9917207.088
2007,"TROMS","1928",5091393.781
2007,"TROMS","1929",-300882.922
2007,"TROMS","1931",1918767.102
2007,"TROMS","1936",3776748.969
2007,"TROMS","1938",3938656.28
2007,"TROMS","1940",5069580.603
2007,"TROMS","1941",5466704.847
2007,"TROMS","1942",4727483.259
2007,"TROMS","1943",8471847.248
2007,"FINNMARK","2004",7008104.775
2007,"FINNMARK","2012",14112492.488
2007,"FINNMARK","2014",6093070.341
2007,"FINNMARK","2017",1275195.862
2007,"FINNMARK","2019",955798.935
2007,"FINNMARK","2027",38561.091
2007,"FINNMARK","2030",1820437.488
2007,"TRØNDELAG","5005",4732026.048
2007,"TRØNDELAG","5011",6888276.312
2007,"TRØNDELAG","5012",6630231.615
2007,"TRØNDELAG","5013",23568662.454
2007,"TRØNDELAG","5014",33369130.544
2007,"TRØNDELAG","5018",4998434.737
2007,"TRØNDELAG","5019",6334098.898
2007,"TRØNDELAG","5020",3422582.19
2007,"TRØNDELAG","5048",5036583.37
2007,"TRØNDELAG","5049",13018049.499
2007,"TRØNDELAG","5050",12637876.285
2007,"TRØNDELAG","5051",11041266.248
2007,"TRØNDELAG","5052",5191867.428
2007,"ROGALAND OG AGDER","0926",-112049.369
2008,"ROGALAND OG AGDER","1004",10137350.089
2008,"ROGALAND OG AGDER","1102",779489.279
2008,"ROGALAND OG AGDER","1106",1771908.382
2008,"ROGALAND OG AGDER","1108",14738.25
2008,"ROGALAND OG AGDER","1122",500540.231
2008,"ROGALAND OG AGDER","1129",-109280.697
2008,"ROGALAND OG AGDER","1133",4991566.395
2008,"ROGALAND OG AGDER","1134",2429360.088
2008,"ROGALAND OG AGDER","1141",11334076.232
2008,"ROGALAND OG AGDER","1142",4028644.119
2008,"ROGALAND OG AGDER","1145",1423866.959
2008,"ROGALAND OG AGDER","1146",5058255.961
2008,"ROGALAND OG AGDER","1149",-3756855.707
2008,"ROGALAND OG AGDER","1160",6273820.638
2008,"HORDALAND","1201",0
2008,"HORDALAND","1211",2535281.812
2008,"HORDALAND","1216",7860263.28
2008,"HORDALAND","1219",9722590.126
2008,"HORDALAND","1221",626842.103
2008,"HORDALAND","1222",5692270.617
2008,"HORDALAND","1223",15464470.781
2008,"HORDALAND","1224",17258935.905
2008,"HORDALAND","1227",8849017.335
2008,"HORDALAND","1238",6869949.281
2008,"HORDALAND","1241",13684490.669
2008,"HORDALAND","1242",1471876.17
2008,"HORDALAND","1243",3077569.463
2008,"HORDALAND","1244",13656407.997
2008,"HORDALAND","1245",7401565.543
2008,"HORDALAND","1246",3682952.603
2008,"HORDALAND","1247",3170195.771
2008,"HORDALAND","1253",12139504.215
2008,"HORDALAND","1256",1270044.266
2008,"HORDALAND","1259",6355666.356
2008,"HORDALAND","1260",6570198.079
2008,"HORDALAND","1263",4546501.801
2008,"HORDALAND","1264",578233.083
2008,"HORDALAND","1266",113379.427
2008,"SOGN OG FJORDANE","1401",7789863.523
2008,"SOGN OG FJORDANE","1411",13229684.399
2008,"SOGN OG FJORDANE","1412",1714152.642
2008,"SOGN OG FJORDANE","1413",8707426.876
2008,"SOGN OG FJORDANE","1416",2715492.585
2008,"SOGN OG FJORDANE","1428",7494520.664
2008,"SOGN OG FJORDANE","1429",3346316.449
2008,"SOGN OG FJORDANE","1438",3085358.148
2008,"SOGN OG FJORDANE","1439",6757985.351
2008,"SOGN OG FJORDANE","1441",3397344.283
2008,"MØRE OG ROMSDAL","1502",2959438
2008,"MØRE OG ROMSDAL","1505",6768314.339
2008,"MØRE OG ROMSDAL","1506",4908364.432
2008,"MØRE OG ROMSDAL","1507",4710187.41
2008,"MØRE OG ROMSDAL","1511",6996098.717
2008,"MØRE OG ROMSDAL","1514",3970059.971
2008,"MØRE OG ROMSDAL","1515",231938.503
2008,"MØRE OG ROMSDAL","1519",4496077.782
2008,"MØRE OG ROMSDAL","1520",8413013.301
2008,"MØRE OG ROMSDAL","1525",4614373.135
2008,"MØRE OG ROMSDAL","1529",1080826.122
2008,"MØRE OG ROMSDAL","1532",7759763.721
2008,"MØRE OG ROMSDAL","1535",1665699.021
2008,"MØRE OG ROMSDAL","1539",4871613.031
2008,"MØRE OG ROMSDAL","1543",2708833.158
2008,"MØRE OG ROMSDAL","1545",1933388.375
2008,"MØRE OG ROMSDAL","1547",3843796.657
2008,"MØRE OG ROMSDAL","1548",1226249.042
2008,"MØRE OG ROMSDAL","1551",1433951.937
2008,"MØRE OG ROMSDAL","1554",10890020.801
2008,"MØRE OG ROMSDAL","1557",11080572.609
2008,"MØRE OG ROMSDAL","1560",4505294.173
2008,"MØRE OG ROMSDAL","1563",-22234.326
2008,"MØRE OG ROMSDAL","1571",14771293.061
2008,"MØRE OG ROMSDAL","1573",29276696.9
2008,"MØRE OG ROMSDAL","1576",4308678.415
2008,"MØRE OG ROMSDAL","1577",2739534.602
2008,"MØRE OG ROMSDAL","1578",2091039.662
2008,"TRØNDELAG","1612",4712906.169
2008,"TRØNDELAG","1617",835588.436
2008,"TRØNDELAG","1620",4811223.956
2008,"TRØNDELAG","1621",2068314.921
2008,"TRØNDELAG","1630",3573460.287
2008,"TRØNDELAG","1751",9439211.841
2008,"TRØNDELAG","1755",3786554.567
2008,"NORDLAND","1804",-45423.6
2008,"NORDLAND","1806",193587.076
2008,"NORDLAND","1811",5764486.362
2008,"NORDLAND","1812",4373318.752
2008,"NORDLAND","1813",4582721.223
2008,"NORDLAND","1815",3769231.935
2008,"NORDLAND","1816",4489494.592
2008,"NORDLAND","1818",5645228.577
2008,"NORDLAND","1820",6636540.398
2008,"NORDLAND","1824",2453842.922
2008,"NORDLAND","1827",2325667.909
2008,"NORDLAND","1828",1088970.686
2008,"NORDLAND","1833",178397.587
2008,"NORDLAND","1834",8884879.639
2008,"NORDLAND","1835",1607253.42
2008,"NORDLAND","1836",12286440.044
2008,"NORDLAND","1837",5813248.01
2008,"NORDLAND","1838",11005075.767
2008,"NORDLAND","1840",2470413.146
2008,"NORDLAND","1841",1347640.259
2008,"NORDLAND","1845",8074679.156
2008,"NORDLAND","1848",13326947.78
2008,"NORDLAND","1849",1092795.396
2008,"NORDLAND","1850",3970701.215
2008,"NORDLAND","1851",8074426.932
2008,"NORDLAND","1852",105316.45
2008,"NORDLAND","1854",891781.294
2008,"NORDLAND","1859",3410316.433
2008,"NORDLAND","1860",-533154.995
2008,"NORDLAND","1865",12805862.315
2008,"NORDLAND","1866",3482179.297
2008,"NORDLAND","1867",7146734.807
2008,"NORDLAND","1868",7632209.586
2008,"NORDLAND","1870",2058748.084
2008,"TROMS","1902",4586526.313
2008,"TROMS","1903",5142534.205
2008,"TROMS","1911",5153489.988
2008,"TROMS","1913",2215024.285
2008,"TROMS","1917",5876019.479
2008,"TROMS","1919",-1260192.711
2008,"TROMS","1920",-3773150.457
2008,"TROMS","1926",9544303.801
2008,"TROMS","1927",2372125.998
2008,"TROMS","1928",7670164.697
2008,"TROMS","1929",539438.516
2008,"TROMS","1931",4263770.484
2008,"TROMS","1936",6493569.33
2008,"TROMS","1938",1079817.764
2008,"TROMS","1940",1544602.792
2008,"TROMS","1941",7530530.994
2008,"TROMS","1942",5257632.932
2008,"TROMS","1943",6895224.282
2008,"FINNMARK","2004",11308631.13
2008,"FINNMARK","2012",8331204.678
2008,"FINNMARK","2014",6429937.68
2008,"FINNMARK","2017",1570039.065
2008,"FINNMARK","2019",2579759.587
2008,"FINNMARK","2027",1651918.804
2008,"FINNMARK","2030",2665849.513
2008,"TRØNDELAG","5005",1274470.005
2008,"TRØNDELAG","5011",3469907.725
2008,"TRØNDELAG","5012",9607413.149
2008,"TRØNDELAG","5013",35377615.99
2008,"TRØNDELAG","5014",22795106.478
2008,"TRØNDELAG","5018",5605141.885
2008,"TRØNDELAG","5019",5859162.868
2008,"TRØNDELAG","5020",3019990.91
2008,"TRØNDELAG","5048",3230874.651
2008,"TRØNDELAG","5049",11363801.312
2008,"TRØNDELAG","5050",10470860.021
2008,"TRØNDELAG","5051",16400707.068
2008,"TRØNDELAG","5052",6689109.74
2008,"ROGALAND OG AGDER","0926",128942.5
2009,"ROGALAND OG AGDER","1004",10734757.767
2009,"ROGALAND OG AGDER","1102",3588202.205
2009,"ROGALAND OG AGDER","1106",41178.0379999999
2009,"ROGALAND OG AGDER","1108",-15617.35
2009,"ROGALAND OG AGDER","1122",369705.925
2009,"ROGALAND OG AGDER","1129",699253.524
2009,"ROGALAND OG AGDER","1133",6964703.389
2009,"ROGALAND OG AGDER","1134",1333438.653
2009,"ROGALAND OG AGDER","1141",16318449.616
2009,"ROGALAND OG AGDER","1142",835234.001
2009,"ROGALAND OG AGDER","1144",-431120.922
2009,"ROGALAND OG AGDER","1145",4965205.36
2009,"ROGALAND OG AGDER","1146",6028206.51
2009,"ROGALAND OG AGDER","1149",-5115407.564
2009,"ROGALAND OG AGDER","1160",2723982.526
2009,"HORDALAND","1211",5191754.731
2009,"HORDALAND","1216",9474582.154
2009,"HORDALAND","1219",9958907.426
2009,"HORDALAND","1221",1341778.59
2009,"HORDALAND","1222",2385360.145
2009,"HORDALAND","1223",15177556.636
2009,"HORDALAND","1224",29793337.113
2009,"HORDALAND","1227",2300905.544
2009,"HORDALAND","1238",9220030.237
2009,"HORDALAND","1241",11485206.529
2009,"HORDALAND","1242",451398.042
2009,"HORDALAND","1243",897589.742
2009,"HORDALAND","1244",18786263.759
2009,"HORDALAND","1245",3835450.714
2009,"HORDALAND","1246",4484737.946
2009,"HORDALAND","1247",3033957.815
2009,"HORDALAND","1253",11659885.617
2009,"HORDALAND","1256",1682602.182
2009,"HORDALAND","1259",7436440.039
2009,"HORDALAND","1260",7060864.09
2009,"HORDALAND","1263",6936778.978
2009,"HORDALAND","1264",1265156.604
2009,"HORDALAND","1266",295714.944
2009,"SOGN OG FJORDANE","1401",14595212.128
2009,"SOGN OG FJORDANE","1411",13398713.327
2009,"SOGN OG FJORDANE","1412",-10661270.801
2009,"SOGN OG FJORDANE","1413",10076653.124
2009,"SOGN OG FJORDANE","1416",4879876.23
2009,"SOGN OG FJORDANE","1428",6564771.929
2009,"SOGN OG FJORDANE","1429",5200892.365
2009,"SOGN OG FJORDANE","1438",10425479.854
2009,"SOGN OG FJORDANE","1439",4779414.754
2009,"SOGN OG FJORDANE","1441",6862887.415
2009,"SOGN OG FJORDANE","1445",1108316.376
2009,"MØRE OG ROMSDAL","1505",8563160.528
2009,"MØRE OG ROMSDAL","1506",1513337.906
2009,"MØRE OG ROMSDAL","1507",820990.64
2009,"MØRE OG ROMSDAL","1511",5516567.463
2009,"MØRE OG ROMSDAL","1514",1619998.203
2009,"MØRE OG ROMSDAL","1515",4296631.867
2009,"MØRE OG ROMSDAL","1519",3037207.883
2009,"MØRE OG ROMSDAL","1520",6617719.211
2009,"MØRE OG ROMSDAL","1524",228585.554
2009,"MØRE OG ROMSDAL","1525",3235241.416
2009,"MØRE OG ROMSDAL","1528",2472393.594
2009,"MØRE OG ROMSDAL","1529",206257.179
2009,"MØRE OG ROMSDAL","1532",2391121.628
2009,"MØRE OG ROMSDAL","1534",1447340.539
2009,"MØRE OG ROMSDAL","1535",2081295.894
2009,"MØRE OG ROMSDAL","1539",2559180.09
2009,"MØRE OG ROMSDAL","1543",-7164.50800000002
2009,"MØRE OG ROMSDAL","1545",1559565
2009,"MØRE OG ROMSDAL","1547",2540981.918
2009,"MØRE OG ROMSDAL","1548",2139393.983
2009,"MØRE OG ROMSDAL","1551",-93061.03
2009,"MØRE OG ROMSDAL","1554",9172472.444
2009,"MØRE OG ROMSDAL","1557",1282824.199
2009,"MØRE OG ROMSDAL","1560",7108258.692
2009,"MØRE OG ROMSDAL","1563",-15688.712
2009,"MØRE OG ROMSDAL","1571",9864105.647
2009,"MØRE OG ROMSDAL","1573",-9940200.55
2009,"MØRE OG ROMSDAL","1576",13954653.586
2009,"MØRE OG ROMSDAL","1577",2152320.937
2009,"MØRE OG ROMSDAL","1578",1074671.363
2009,"TRØNDELAG","1612",2583413.296
2009,"TRØNDELAG","1617",914991.512
2009,"TRØNDELAG","1620",1742242.232
2009,"TRØNDELAG","1621",5698592.444
2009,"TRØNDELAG","1630",4414707.866
2009,"TRØNDELAG","1749",4658641.75
2009,"TRØNDELAG","1751",8939581.213
2009,"TRØNDELAG","1755",4080679.207
2009,"NORDLAND","1804",609383.949
2009,"NORDLAND","1806",627257.399
2009,"NORDLAND","1811",6646897.066
2009,"NORDLAND","1812",8559734.405
2009,"NORDLAND","1813",4879926.137
2009,"NORDLAND","1815",734096.966
