"year","county","municip_number","production_final"
2009,"NORDLAND","1816",5003510.452
2009,"NORDLAND","1818",4873714.413
2009,"NORDLAND","1820",7264618.221
2009,"NORDLAND","1824",1397985.876
2009,"NORDLAND","1827",6575844.095
2009,"NORDLAND","1828",1477549.241
2009,"NORDLAND","1833",3252876.185
2009,"NORDLAND","1834",13931695.636
2009,"NORDLAND","1835",1533226.45
2009,"NORDLAND","1836",8748175.079
2009,"NORDLAND","1837",11903828.737
2009,"NORDLAND","1838",9525214.062
2009,"NORDLAND","1840",1289564.016
2009,"NORDLAND","1841",2932498.484
2009,"NORDLAND","1845",11852392.797
2009,"NORDLAND","1848",13456731.718
2009,"NORDLAND","1849",1774644.827
2009,"NORDLAND","1850",3777026.916
2009,"NORDLAND","1851",7592712.534
2009,"NORDLAND","1854",567126.036
2009,"NORDLAND","1859",2179651.487
2009,"NORDLAND","1860",760972.79
2009,"NORDLAND","1865",7095041.18
2009,"NORDLAND","1866",10660355.629
2009,"NORDLAND","1867",6552569.687
2009,"NORDLAND","1868",10643830.627
2009,"NORDLAND","1870",4119791.739
2009,"TROMS","1902",7928228.574
2009,"TROMS","1903",7860695.705
2009,"TROMS","1911",9395443.652
2009,"TROMS","1913",2024367.85
2009,"TROMS","1917",3610367.009
2009,"TROMS","1919",1793281.285
2009,"TROMS","1920",2028905.407
2009,"TROMS","1923",1793101.526
2009,"TROMS","1926",2840230.898
2009,"TROMS","1927",7995407.021
2009,"TROMS","1928",6697237.836
2009,"TROMS","1929",-3650537.872
2009,"TROMS","1931",3477986.576
2009,"TROMS","1936",5344853.414
2009,"TROMS","1938",4408871.63
2009,"TROMS","1940",3618065.942
2009,"TROMS","1941",5531440.637
2009,"TROMS","1942",4733759.85
2009,"TROMS","1943",1934958.966
2009,"FINNMARK","2004",10763139.511
2009,"FINNMARK","2012",13552259.476
2009,"FINNMARK","2014",11307124.156
2009,"FINNMARK","2017",1263144.293
2009,"FINNMARK","2019",4577883.025
2009,"FINNMARK","2022",252806.863
2009,"FINNMARK","2027",5735302.79
2009,"FINNMARK","2030",4879929.02
2009,"TRØNDELAG","5005",5944190.842
2009,"TRØNDELAG","5011",6648131.476
2009,"TRØNDELAG","5012",10019018.953
2009,"TRØNDELAG","5013",28553102.044
2009,"TRØNDELAG","5014",35151598.253
2009,"TRØNDELAG","5018",3721708.391
2009,"TRØNDELAG","5019",12547115.409
2009,"TRØNDELAG","5020",1833282.811
2009,"TRØNDELAG","5048",1850022.163
2009,"TRØNDELAG","5049",17422682.814
2009,"TRØNDELAG","5050",15136620.995
2009,"TRØNDELAG","5051",17228604.046
2009,"TRØNDELAG","5052",6926964.183
2009,"ROGALAND OG AGDER","0926",676567.671
2010,"ROGALAND OG AGDER","1004",2311830.17
2010,"ROGALAND OG AGDER","1102",1497478.859
2010,"ROGALAND OG AGDER","1106",-779819.226
2010,"ROGALAND OG AGDER","1108",-5197.1
2010,"ROGALAND OG AGDER","1122",760372.94
2010,"ROGALAND OG AGDER","1129",-308214.554
2010,"ROGALAND OG AGDER","1130",1503069.279
2010,"ROGALAND OG AGDER","1133",4047201.597
2010,"ROGALAND OG AGDER","1134",2735136.35
2010,"ROGALAND OG AGDER","1141",15009291.833
2010,"ROGALAND OG AGDER","1142",3051591.559
2010,"ROGALAND OG AGDER","1144",1062800.754
2010,"ROGALAND OG AGDER","1145",2000553.735
2010,"ROGALAND OG AGDER","1146",4042539.188
2010,"ROGALAND OG AGDER","1149",2963091.257
2010,"ROGALAND OG AGDER","1160",6497900.17
2010,"HORDALAND","1211",2000573.883
2010,"HORDALAND","1216",5750932.065
2010,"HORDALAND","1219",7892854.641
2010,"HORDALAND","1221",1244207.691
2010,"HORDALAND","1222",7989390.994
2010,"HORDALAND","1223",18133899.491
2010,"HORDALAND","1224",20981801.847
2010,"HORDALAND","1227",8111443.217
2010,"HORDALAND","1238",8928617.416
2010,"HORDALAND","1241",8821563.933
2010,"HORDALAND","1242",2407459.009
2010,"HORDALAND","1243",4054292.839
2010,"HORDALAND","1244",15597959.224
2010,"HORDALAND","1245",4800350.098
2010,"HORDALAND","1246",3167837.812
2010,"HORDALAND","1247",3680500.568
2010,"HORDALAND","1253",10168332.356
2010,"HORDALAND","1256",2075320.664
2010,"HORDALAND","1259",6733272.365
2010,"HORDALAND","1260",6523091.702
2010,"HORDALAND","1263",4221612.562
2010,"HORDALAND","1264",340837.736
2010,"HORDALAND","1266",787191.275
2010,"SOGN OG FJORDANE","1401",7806112.578
2010,"SOGN OG FJORDANE","1411",13480073.532
2010,"SOGN OG FJORDANE","1412",-1601325.264
2010,"SOGN OG FJORDANE","1413",11676800.097
2010,"SOGN OG FJORDANE","1416",3993153.112
2010,"SOGN OG FJORDANE","1428",10317618.074
2010,"SOGN OG FJORDANE","1429",2465996.607
2010,"SOGN OG FJORDANE","1438",6168171.061
2010,"SOGN OG FJORDANE","1439",11009934.003
2010,"SOGN OG FJORDANE","1441",3559992.959
2010,"SOGN OG FJORDANE","1445",1552761.347
2010,"MØRE OG ROMSDAL","1505",9772545.78
2010,"MØRE OG ROMSDAL","1506",2418653.037
2010,"MØRE OG ROMSDAL","1507",435661.224
2010,"MØRE OG ROMSDAL","1511",8132479.584
2010,"MØRE OG ROMSDAL","1514",1600513.551
2010,"MØRE OG ROMSDAL","1515",670408.826
2010,"MØRE OG ROMSDAL","1519",2530963.86
2010,"MØRE OG ROMSDAL","1520",4800664.223
2010,"MØRE OG ROMSDAL","1524",1954244.136
2010,"MØRE OG ROMSDAL","1525",4383302.223
2010,"MØRE OG ROMSDAL","1528",306924.502
2010,"MØRE OG ROMSDAL","1529",419240.684
2010,"MØRE OG ROMSDAL","1532",8215772.485
2010,"MØRE OG ROMSDAL","1534",4721762.737
2010,"MØRE OG ROMSDAL","1535",1861894.844
2010,"MØRE OG ROMSDAL","1539",4562680.212
2010,"MØRE OG ROMSDAL","1543",1556290.761
2010,"MØRE OG ROMSDAL","1545",1471110.144
2010,"MØRE OG ROMSDAL","1547",2875863.942
2010,"MØRE OG ROMSDAL","1548",1672431.349
2010,"MØRE OG ROMSDAL","1554",5805251.679
2010,"MØRE OG ROMSDAL","1557",8915675.762
2010,"MØRE OG ROMSDAL","1560",1297507.344
2010,"MØRE OG ROMSDAL","1563",-7471.35
2010,"MØRE OG ROMSDAL","1571",12172019.539
2010,"MØRE OG ROMSDAL","1573",19996990.673
2010,"MØRE OG ROMSDAL","1576",11842855.607
2010,"MØRE OG ROMSDAL","1577",949048.211
2010,"MØRE OG ROMSDAL","1578",2348948.375
2010,"TRØNDELAG","1612",2977608.293
2010,"TRØNDELAG","1617",4816155.16
2010,"TRØNDELAG","1620",3887248.17
2010,"TRØNDELAG","1621",1305677.899
2010,"TRØNDELAG","1630",5506169.982
2010,"TRØNDELAG","1633",3835602.87
2010,"TRØNDELAG","1751",11751622.87
2010,"TRØNDELAG","1755",2558170.693
2010,"NORDLAND","1804",1902410.058
2010,"NORDLAND","1806",364285.711
2010,"NORDLAND","1811",8500811.513
2010,"NORDLAND","1812",5413048.378
2010,"NORDLAND","1813",3788977.024
2010,"NORDLAND","1815",2731278.359
2010,"NORDLAND","1816",3506781.307
2010,"NORDLAND","1818",5696802.001
2010,"NORDLAND","1820",7083720.189
2010,"NORDLAND","1824",2713372.999
2010,"NORDLAND","1827",6803116.314
2010,"NORDLAND","1828",1369315.923
2010,"NORDLAND","1833",877819.393
2010,"NORDLAND","1834",7038717.023
2010,"NORDLAND","1835",1777151.217
2010,"NORDLAND","1836",13690756.371
2010,"NORDLAND","1837",9980165.808
2010,"NORDLAND","1838",6266368.077
2010,"NORDLAND","1840",2988451.104
2010,"NORDLAND","1841",935620.153
2010,"NORDLAND","1845",11346995.28
2010,"NORDLAND","1848",13643198.04
2010,"NORDLAND","1849",5084572.402
2010,"NORDLAND","1850",3679347.844
2010,"NORDLAND","1851",5648846.404
2010,"NORDLAND","1854",1278453.885
2010,"NORDLAND","1859",3126739.442
2010,"NORDLAND","1860",186877.625000001
2010,"NORDLAND","1865",14749819.321
2010,"NORDLAND","1866",6959302.263
2010,"NORDLAND","1867",6814383.985
2010,"NORDLAND","1868",9399452.988
2010,"NORDLAND","1870",2313204.108
2010,"TROMS","1902",-4292801.12
2010,"TROMS","1903",3735643.045
2010,"TROMS","1911",-3296978.84
2010,"TROMS","1913",2821259.72
2010,"TROMS","1917",6718614.561
2010,"TROMS","1919",-1901241.985
2010,"TROMS","1920",1485037.064
2010,"TROMS","1923",1258604.174
2010,"TROMS","1926",1406243.33
2010,"TROMS","1927",-1447671.838
2010,"TROMS","1928",4302237.486
2010,"TROMS","1929",-2403389.12
2010,"TROMS","1931",3270620.951
2010,"TROMS","1936",3412058.42
2010,"TROMS","1938",-1368165.025
2010,"TROMS","1941",1192498.61
2010,"TROMS","1942",533693.649
2010,"TROMS","1943",883481.225
2010,"FINNMARK","2004",9546299.395
2010,"FINNMARK","2012",20675674.761
2010,"FINNMARK","2014",6850179.179
2010,"FINNMARK","2017",2673101.881
2010,"FINNMARK","2019",1461757.275
2010,"FINNMARK","2022",1611443.708
2010,"FINNMARK","2027",3985609.311
2010,"FINNMARK","2030",5071579.322
2010,"TRØNDELAG","5005",1420766.755
2010,"TRØNDELAG","5011",6944585.064
2010,"TRØNDELAG","5012",9456223.28
2010,"TRØNDELAG","5013",22277052.92
2010,"TRØNDELAG","5014",38688188.297
2010,"TRØNDELAG","5017",3157014.441
2010,"TRØNDELAG","5018",4685951.554
2010,"TRØNDELAG","5019",8888347.916
2010,"TRØNDELAG","5020",8560455.493
2010,"TRØNDELAG","5048",2234922.152
2010,"TRØNDELAG","5049",6159252.076
2010,"TRØNDELAG","5050",13703393.235
2010,"TRØNDELAG","5051",16457573.328
2010,"TRØNDELAG","5052",4985422.601
2010,"ROGALAND OG AGDER","0926",-566277.171
2011,"ROGALAND OG AGDER","1004",10382995.292
2011,"ROGALAND OG AGDER","1032",1238954.142
2011,"ROGALAND OG AGDER","1102",2601288.542
2011,"ROGALAND OG AGDER","1106",4946842.104
2011,"ROGALAND OG AGDER","1108",25819.48
2011,"ROGALAND OG AGDER","1122",134367.19
2011,"ROGALAND OG AGDER","1129",626689.765
2011,"ROGALAND OG AGDER","1130",1247935.545
2011,"ROGALAND OG AGDER","1133",7249258.401
2011,"ROGALAND OG AGDER","1134",4385122.45
2011,"ROGALAND OG AGDER","1141",9450118.745
2011,"ROGALAND OG AGDER","1142",3839230.628
2011,"ROGALAND OG AGDER","1144",-995525.354
2011,"ROGALAND OG AGDER","1145",779396.511
2011,"ROGALAND OG AGDER","1146",8067086.483
2011,"ROGALAND OG AGDER","1149",2048063.357
2011,"ROGALAND OG AGDER","1160",5470463.822
2011,"HORDALAND","1211",3094534.846
2011,"HORDALAND","1216",7046723.891
2011,"HORDALAND","1219",13518232.95
2011,"HORDALAND","1221",1931113.067
2011,"HORDALAND","1222",5781972.043
2011,"HORDALAND","1223",17466532.092
2011,"HORDALAND","1224",28879601.274
2011,"HORDALAND","1227",2717444.222
2011,"HORDALAND","1238",11036690.508
2011,"HORDALAND","1241",15255118.34
2011,"HORDALAND","1242",609973.593
2011,"HORDALAND","1243",1395772.754
2011,"HORDALAND","1244",25704986.3
2011,"HORDALAND","1245",7507341.457
2011,"HORDALAND","1246",8326823.814
2011,"HORDALAND","1247",2676674.705
2011,"HORDALAND","1253",10620603.143
2011,"HORDALAND","1256",2662682.836
2011,"HORDALAND","1259",6860659.536
2011,"HORDALAND","1260",6102523.538
2011,"HORDALAND","1263",7967131.071
2011,"HORDALAND","1264",700216.616
2011,"HORDALAND","1266",1471450.866
2011,"SOGN OG FJORDANE","1401",16804505.375
2011,"SOGN OG FJORDANE","1411",16567326.53
2011,"SOGN OG FJORDANE","1412",7504996.89
2011,"SOGN OG FJORDANE","1413",8272966.654
2011,"SOGN OG FJORDANE","1416",8718949.158
2011,"SOGN OG FJORDANE","1428",7045252.596
2011,"SOGN OG FJORDANE","1429",8236371.18
2011,"SOGN OG FJORDANE","1438",11403533.795
2011,"SOGN OG FJORDANE","1439",4728384.329
2011,"SOGN OG FJORDANE","1441",7888349.894
2011,"SOGN OG FJORDANE","1445",1955683.379
2011,"MØRE OG ROMSDAL","1505",7448687.59
2011,"MØRE OG ROMSDAL","1506",1695219.573
2011,"MØRE OG ROMSDAL","1507",903839.901
2011,"MØRE OG ROMSDAL","1511",6219591.4
2011,"MØRE OG ROMSDAL","1514",852658.17
2011,"MØRE OG ROMSDAL","1515",4563370.571
2011,"MØRE OG ROMSDAL","1519",6335343.113
2011,"MØRE OG ROMSDAL","1520",3007896.695
2011,"MØRE OG ROMSDAL","1524",1110660.991
2011,"MØRE OG ROMSDAL","1525",7696015.3
2011,"MØRE OG ROMSDAL","1529",290524.125
2011,"MØRE OG ROMSDAL","1532",3279877.843
2011,"MØRE OG ROMSDAL","1534",3138920.23
2011,"MØRE OG ROMSDAL","1535",2162099.311
2011,"MØRE OG ROMSDAL","1539",4504921.505
2011,"MØRE OG ROMSDAL","1543",626123.25
2011,"MØRE OG ROMSDAL","1545",4727173.296
2011,"MØRE OG ROMSDAL","1547",5422939.555
2011,"MØRE OG ROMSDAL","1548",4349587.769
2011,"MØRE OG ROMSDAL","1554",8889673.794
2011,"MØRE OG ROMSDAL","1557",3598624.588
2011,"MØRE OG ROMSDAL","1560",6518301.154
2011,"MØRE OG ROMSDAL","1563",-27270.446
2011,"MØRE OG ROMSDAL","1571",8813993.882
2011,"MØRE OG ROMSDAL","1573",24375273.525
2011,"MØRE OG ROMSDAL","1576",11410633.403
2011,"MØRE OG ROMSDAL","1577",630797.177
2011,"TRØNDELAG","1612",454783.738
2011,"TRØNDELAG","1617",3749343.733
2011,"TRØNDELAG","1620",402753.907
2011,"TRØNDELAG","1621",4993609.632
2011,"TRØNDELAG","1630",2867192.335
2011,"TRØNDELAG","1633",1730149.678
2011,"TRØNDELAG","1749",1397830.942
2011,"TRØNDELAG","1751",6225798.496
2011,"TRØNDELAG","1755",4994968.982
2011,"NORDLAND","1804",-365493.882
2011,"NORDLAND","1806",1739735.746
2011,"NORDLAND","1811",10296527.497
2011,"NORDLAND","1812",452490.777
2011,"NORDLAND","1813",9822148.873
2011,"NORDLAND","1815",1422228.051
2011,"NORDLAND","1816",6772829.655
2011,"NORDLAND","1818",5996162.961
2011,"NORDLAND","1820",6866194.776
2011,"NORDLAND","1824",935479.636
2011,"NORDLAND","1827",8329761.966
2011,"NORDLAND","1828",4649532.973
2011,"NORDLAND","1833",3300927.639
2011,"NORDLAND","1834",9249450.353
2011,"NORDLAND","1835",2338948.047
2011,"NORDLAND","1836",11569640.765
2011,"NORDLAND","1837",7880281.262
2011,"NORDLAND","1838",7868965.742
2011,"NORDLAND","1840",1025250.534
2011,"NORDLAND","1841",4098543.187
2011,"NORDLAND","1845",8737227.504
2011,"NORDLAND","1848",17432137.829
2011,"NORDLAND","1849",2389759.032
2011,"NORDLAND","1850",8947940.305
2011,"NORDLAND","1851",4683279.347
2011,"NORDLAND","1854",-26258.431
2011,"NORDLAND","1859",2994134.522
2011,"NORDLAND","1860",-3192369.93
2011,"NORDLAND","1865",10164431.817
2011,"NORDLAND","1866",10901430.102
2011,"NORDLAND","1867",7366079.45
2011,"NORDLAND","1868",10490160.932
2011,"NORDLAND","1870",5103404.981
2011,"TROMS","1902",8009233.391
2011,"TROMS","1903",7370779.994
2011,"TROMS","1911",3560501.562
2011,"TROMS","1913",1491205.18
2011,"TROMS","1917",9255675.173
2011,"TROMS","1920",-1581373.964
2011,"TROMS","1923",36112.125
2011,"TROMS","1926",2053174.399
2011,"TROMS","1927",10784250.902
2011,"TROMS","1928",11437922.851
2011,"TROMS","1929",1007237.757
2011,"TROMS","1931",5017351.595
2011,"TROMS","1936",7846143.273
2011,"TROMS","1938",4565397.627
2011,"TROMS","1940",887798.704
2011,"TROMS","1941",6844519.843
2011,"TROMS","1942",1310997.923
2011,"TROMS","1943",1748028.6
2011,"FINNMARK","2004",17770586.082
2011,"FINNMARK","2012",15499823.776
2011,"FINNMARK","2014",11108665.273
2011,"FINNMARK","2017",6160729.19
2011,"FINNMARK","2019",1570719.83
2011,"FINNMARK","2022",3457654.572
2011,"FINNMARK","2027",3830330.977
2011,"FINNMARK","2030",6712890.034
2011,"TRØNDELAG","5005",6501893.205
2011,"TRØNDELAG","5011",6968063.685
2011,"TRØNDELAG","5012",8682487.977
2011,"TRØNDELAG","5013",38474334.375
2011,"TRØNDELAG","5014",49980484.793
2011,"TRØNDELAG","5016",2980756.136
2011,"TRØNDELAG","5017",4032863.57
2011,"TRØNDELAG","5018",6242916.539
2011,"TRØNDELAG","5019",817687.904
2011,"TRØNDELAG","5020",2538732.479
2011,"TRØNDELAG","5048",8140270.614
2011,"TRØNDELAG","5049",20090653.962
2011,"TRØNDELAG","5050",18675942.131
2011,"TRØNDELAG","5051",20529458.769
2011,"TRØNDELAG","5052",5914879.971
2011,"ROGALAND OG AGDER","0926",265413.1
2012,"ROGALAND OG AGDER","1004",9183518.817
2012,"ROGALAND OG AGDER","1032",1165857.361
2012,"ROGALAND OG AGDER","1102",3149853.851
2012,"ROGALAND OG AGDER","1106",4367465.13
2012,"ROGALAND OG AGDER","1108",-23327.68
2012,"ROGALAND OG AGDER","1122",823026.739
2012,"ROGALAND OG AGDER","1129",207948.91
2012,"ROGALAND OG AGDER","1130",1972269.888
2012,"ROGALAND OG AGDER","1133",3035004.086
2012,"ROGALAND OG AGDER","1134",5728307.861
2012,"ROGALAND OG AGDER","1141",16381686.853
2012,"ROGALAND OG AGDER","1142",5945628.259
2012,"ROGALAND OG AGDER","1144",1338607.459
2012,"ROGALAND OG AGDER","1145",4703669.119
2012,"ROGALAND OG AGDER","1146",9859707.895
2012,"ROGALAND OG AGDER","1149",1962627.995
2012,"ROGALAND OG AGDER","1160",11161198.94
2012,"HORDALAND","1211",5059255.703
2012,"HORDALAND","1216",13924163.641
2012,"HORDALAND","1219",17270969.05
2012,"HORDALAND","1221",420753.417
2012,"HORDALAND","1222",15295014.427
2012,"HORDALAND","1223",16264828.693
2012,"HORDALAND","1224",27483561.327
2012,"HORDALAND","1227",10915436.238
2012,"HORDALAND","1238",9061455.796
2012,"HORDALAND","1241",13375706.1
2012,"HORDALAND","1242",2389045.172
2012,"HORDALAND","1243",2880369.913
2012,"HORDALAND","1244",20598102.931
2012,"HORDALAND","1245",7217542.578
2012,"HORDALAND","1246",12229893.419
2012,"HORDALAND","1247",5603166.224
2012,"HORDALAND","1251",2043147.884
2012,"HORDALAND","1253",13050456.78
2012,"HORDALAND","1256",1872845.207
2012,"HORDALAND","1259",7219709.946
2012,"HORDALAND","1260",7896352.753
2012,"HORDALAND","1263",6394443.715
2012,"HORDALAND","1264",371909.801
2012,"HORDALAND","1265",877808.693
2012,"HORDALAND","1266",4380757.006
2012,"SOGN OG FJORDANE","1401",13278997.397
2012,"SOGN OG FJORDANE","1411",17084088.381
2012,"SOGN OG FJORDANE","1412",9979776.332
2012,"SOGN OG FJORDANE","1413",15425316.884
2012,"SOGN OG FJORDANE","1416",6435569.823
2012,"SOGN OG FJORDANE","1428",10091766.704
2012,"SOGN OG FJORDANE","1429",6480479.979
2012,"SOGN OG FJORDANE","1438",5159827.579
2012,"SOGN OG FJORDANE","1439",13054514.929
2012,"SOGN OG FJORDANE","1441",4947983.699
2012,"SOGN OG FJORDANE","1445",2260111.501
2012,"MØRE OG ROMSDAL","1502",3125638.039
2012,"MØRE OG ROMSDAL","1505",9511500.168
2012,"MØRE OG ROMSDAL","1506",2234770.609
2012,"MØRE OG ROMSDAL","1507",653238.1
2012,"MØRE OG ROMSDAL","1511",8561320.749
2012,"MØRE OG ROMSDAL","1514",-70667.487
2012,"MØRE OG ROMSDAL","1515",2102914.936
2012,"MØRE OG ROMSDAL","1519",2112455.137
2012,"MØRE OG ROMSDAL","1520",6984867.094
2012,"MØRE OG ROMSDAL","1524",4194562.079
2012,"MØRE OG ROMSDAL","1525",6237638.323
2012,"MØRE OG ROMSDAL","1529",208460.555
2012,"MØRE OG ROMSDAL","1532",9700419.801
2012,"MØRE OG ROMSDAL","1534",5624603.517
2012,"MØRE OG ROMSDAL","1535",1219814.606
2012,"MØRE OG ROMSDAL","1539",5013787.833
2012,"MØRE OG ROMSDAL","1543",353479.1
2012,"MØRE OG ROMSDAL","1545",796343.896000001
2012,"MØRE OG ROMSDAL","1547",2904319.538
2012,"MØRE OG ROMSDAL","1548",2011513.793
2012,"MØRE OG ROMSDAL","1551",0
2012,"MØRE OG ROMSDAL","1554",6302674.403
2012,"MØRE OG ROMSDAL","1557",8179190.757
2012,"MØRE OG ROMSDAL","1560",3604217.354
2012,"MØRE OG ROMSDAL","1563",-25394.843
2012,"MØRE OG ROMSDAL","1566",845147.513
2012,"MØRE OG ROMSDAL","1571",3160641.873
2012,"MØRE OG ROMSDAL","1573",11245931.623
2012,"MØRE OG ROMSDAL","1576",3322359.683
2012,"MØRE OG ROMSDAL","1577",941441.023
2012,"TRØNDELAG","1612",94949
2012,"TRØNDELAG","1617",1035415.044
2012,"TRØNDELAG","1620",767282.207
2012,"TRØNDELAG","1621",1773228.383
2012,"TRØNDELAG","1630",8566455.415
2012,"TRØNDELAG","1633",4013496.85
2012,"TRØNDELAG","1749",1112722.063
2012,"TRØNDELAG","1751",3686300.042
2012,"TRØNDELAG","1755",1192610.957
2012,"NORDLAND","1804",912069.024
2012,"NORDLAND","1805",3741632.545
2012,"NORDLAND","1806",769154.654
2012,"NORDLAND","1811",13048621.856
2012,"NORDLAND","1812",480238.012
2012,"NORDLAND","1813",5475600.601
2012,"NORDLAND","1815",5335186.859
2012,"NORDLAND","1816",3313382.939
2012,"NORDLAND","1818",9490051.426
2012,"NORDLAND","1820",7869309.279
2012,"NORDLAND","1822",1247334.467
2012,"NORDLAND","1824",3265592.397
2012,"NORDLAND","1827",3441297.67
2012,"NORDLAND","1828",4900823.503
2012,"NORDLAND","1833",1885255.335
2012,"NORDLAND","1834",9243651.922
2012,"NORDLAND","1835",2563013.568
2012,"NORDLAND","1836",24384887.056
2012,"NORDLAND","1837",9561202.982
2012,"NORDLAND","1838",12367449.35
2012,"NORDLAND","1840",4258574.965
2012,"NORDLAND","1841",1793594.806
2012,"NORDLAND","1845",9169924.582
2012,"NORDLAND","1848",16448728.412
2012,"NORDLAND","1849",3862092.704
2012,"NORDLAND","1850",12656460.563
2012,"NORDLAND","1851",7975804.066
2012,"NORDLAND","1854",617493.272
2012,"NORDLAND","1859",3683248.774
2012,"NORDLAND","1860",4263024.405
2012,"NORDLAND","1865",10619006.885
2012,"NORDLAND","1866",5448915.687
2012,"NORDLAND","1867",7065807.854
2012,"NORDLAND","1868",8524384.315
2012,"NORDLAND","1870",5769266.652
2012,"TROMS","1902",7504011.308
2012,"TROMS","1903",17693426.646
2012,"TROMS","1911",7061973.963
2012,"TROMS","1913",2277241.665
2012,"TROMS","1917",9363199.647
2012,"TROMS","1920",1872687.16
2012,"TROMS","1923",2257362.138
2012,"TROMS","1925",-185779.934
2012,"TROMS","1926",5169813.424
2012,"TROMS","1927",9853015.466
2012,"TROMS","1928",8506821.47
2012,"TROMS","1929",1988034.113
2012,"TROMS","1931",3101098.64
2012,"TROMS","1936",6307987.258
2012,"TROMS","1938",678091.173
2012,"TROMS","1940",4583675.683
2012,"TROMS","1941",11709418.801
2012,"TROMS","1942",6294952.939
2012,"TROMS","1943",5898150.378
2012,"FINNMARK","2004",7225851.599
2012,"FINNMARK","2012",16625733.632
2012,"FINNMARK","2014",-761571.689999999
2012,"FINNMARK","2017",10516535.076
2012,"FINNMARK","2018",5544681.861
2012,"FINNMARK","2019",-1597833.979
2012,"FINNMARK","2022",4402588.972
2012,"FINNMARK","2027",-1228772.673
2012,"FINNMARK","2030",-3649876.954
2012,"TRØNDELAG","5005",2695173.639
2012,"TRØNDELAG","5011",15072919.699
2012,"TRØNDELAG","5012",6092740.257
2012,"TRØNDELAG","5013",38136294.026
2012,"TRØNDELAG","5014",67991020.374
2012,"TRØNDELAG","5016",1458458.9
2012,"TRØNDELAG","5017",6587541.145
2012,"TRØNDELAG","5018",10226609.843
2012,"TRØNDELAG","5019",12516019.661
2012,"TRØNDELAG","5020",11463551.621
2012,"TRØNDELAG","5048",6814930.164
2012,"TRØNDELAG","5049",14362446.898
2012,"TRØNDELAG","5050",17851023.126
2012,"TRØNDELAG","5051",28661029.445
2012,"TRØNDELAG","5052",7250875.587
2012,"ROGALAND OG AGDER","0926",889025.9
2013,"ROGALAND OG AGDER","1004",16314571.097
2013,"ROGALAND OG AGDER","1032",2068709.979
2013,"ROGALAND OG AGDER","1102",-163258.416
2013,"ROGALAND OG AGDER","1106",3760624.404
2013,"ROGALAND OG AGDER","1108",-103280.7
2013,"ROGALAND OG AGDER","1122",27828.321
2013,"ROGALAND OG AGDER","1129",737501.124
2013,"ROGALAND OG AGDER","1130",727193
2013,"ROGALAND OG AGDER","1133",4765965.437
2013,"ROGALAND OG AGDER","1134",5571198.461
2013,"ROGALAND OG AGDER","1141",13828657.825
2013,"ROGALAND OG AGDER","1142",3498462.288
2013,"ROGALAND OG AGDER","1144",1126054.666
2013,"ROGALAND OG AGDER","1145",4537355.945
2013,"ROGALAND OG AGDER","1146",4871222.91
2013,"ROGALAND OG AGDER","1149",-476825.403
2013,"ROGALAND OG AGDER","1160",3149807.394
2013,"HORDALAND","1211",2921173.325
